num_date_time,answer
55_20220829 22,925.913
55_20220829 23,925.913
55_20220830 00,944.1108
55_20220830 01,944.1108
55_20220830 02,944.1108
55_20220830 03,944.1108
55_20220830 04,944.1108
55_20220830 05,944.1108
55_20220830 06,983.8126
55_20220830 07,983.8126
55_20220830 08,1032.216
55_20220830 09,1079.282
55_20220830 10,1079.282
55_20220830 11,1079.282
55_20220830 12,1079.282
55_20220830 13,1079.282
55_20220830 14,1079.282
55_20220830 15,1079.282
55_20220830 16,1079.282
55_20220830 17,1079.282
55_20220830 18,1079.282
55_20220830 19,980.74365
55_20220830 20,941.9304
55_20220830 21,941.9304
55_20220830 22,941.9304
55_20220830 23,941.9304
55_20220831 00,944.1108
55_20220831 01,944.1108
55_20220831 02,944.1108
55_20220831 03,944.1108
55_20220831 04,944.1108
55_20220831 05,944.1108
55_20220831 06,983.8126
55_20220831 07,983.8126
55_20220831 08,1032.216
55_20220831 09,1032.216
55_20220831 10,1032.216
55_20220831 11,1032.216
55_20220831 12,1032.216
55_20220831 13,1032.216
55_20220831 14,1079.282
55_20220831 15,1079.282
55_20220831 16,1079.282
55_20220831 17,1079.282
55_20220831 18,1032.216
55_20220831 19,925.913
55_20220831 20,925.913
55_20220831 21,925.913
55_20220831 22,925.913
55_20220831 23,925.913
56_20220825 00,3867.0166
56_20220825 01,3867.0166
56_20220825 02,3867.0166
56_20220825 03,3867.0166
56_20220825 04,3867.0166
56_20220825 05,3947.0862
56_20220825 06,4104.396
56_20220825 07,4104.396
56_20220825 08,4357.4443
56_20220825 09,4357.4443
56_20220825 10,4357.4443
56_20220825 11,4357.4443
56_20220825 12,4357.4443
56_20220825 13,4357.4443
56_20220825 14,4357.4443
56_20220825 15,4357.4443
56_20220825 16,4357.4443
56_20220825 17,4357.4443
56_20220825 18,4357.4443
56_20220825 19,3941.1353
56_20220825 20,3941.1353
56_20220825 21,3941.1353
56_20220825 22,3941.1353
56_20220825 23,3941.1353
56_20220826 00,3867.0166
56_20220826 01,3867.0166
56_20220826 02,3867.0166
56_20220826 03,3867.0166
56_20220826 04,3867.0166
56_20220826 05,3947.0862
56_20220826 06,4104.396
56_20220826 07,4104.396
56_20220826 08,4186.03
56_20220826 09,4357.4443
56_20220826 10,4357.4443
56_20220826 11,4357.4443
56_20220826 12,4357.4443
56_20220826 13,4357.4443
56_20220826 14,4357.4443
56_20220826 15,4357.4443
56_20220826 16,4357.4443
56_20220826 17,4357.4443
56_20220826 18,4357.4443
56_20220826 19,4119.089
56_20220826 20,4119.089
56_20220826 21,4043.1885
56_20220826 22,3941.1353
56_20220826 23,3941.1353
56_20220827 00,3867.0166
56_20220827 01,3867.0166
56_20220827 02,3867.0166
56_20220827 03,3867.0166
56_20220827 04,3867.0166
56_20220827 05,3947.0862
56_20220827 06,4104.396
56_20220827 07,4104.396
56_20220827 08,4186.03
56_20220827 09,4186.03
56_20220827 10,4357.4443
56_20220827 11,4109.583
56_20220827 12,4109.583
56_20220827 13,4109.583
56_20220827 14,4109.583
56_20220827 15,4109.583
56_20220827 16,4109.583
56_20220827 17,4109.583
56_20220827 18,4357.4443
56_20220827 19,3941.1353
56_20220827 20,3941.1353
56_20220827 21,3941.1353
56_20220827 22,3941.1353
56_20220827 23,3941.1353
56_20220828 00,3867.0166
56_20220828 01,3867.0166
56_20220828 02,3867.0166
56_20220828 03,3867.0166
56_20220828 04,3867.0166
56_20220828 05,3947.0862
56_20220828 06,4104.396
56_20220828 07,4104.396
56_20220828 08,4186.03
56_20220828 09,4186.03
56_20220828 10,4357.4443
56_20220828 11,4357.4443
56_20220828 12,4357.4443
56_20220828 13,4109.583
56_20220828 14,4109.583
56_20220828 15,4109.583
56_20220828 16,4109.583
56_20220828 17,4109.583
56_20220828 18,4109.583
56_20220828 19,4119.089
56_20220828 20,3941.1353
56_20220828 21,3941.1353
56_20220828 22,3941.1353
56_20220828 23,3941.1353
56_20220829 00,3867.0166
56_20220829 01,3867.0166
56_20220829 02,3867.0166
56_20220829 03,3867.0166
56_20220829 04,3867.0166
56_20220829 05,3947.0862
56_20220829 06,3958.3218
56_20220829 07,4104.396
56_20220829 08,4186.03
56_20220829 09,4186.03
56_20220829 10,4186.03
56_20220829 11,4186.03
56_20220829 12,4186.03
56_20220829 13,4186.03
56_20220829 14,4186.03
56_20220829 15,4186.03
56_20220829 16,4186.03
56_20220829 17,4186.03
56_20220829 18,4186.03
56_20220829 19,3941.1353
56_20220829 20,3941.1353
56_20220829 21,3941.1353
56_20220829 22,3941.1353
56_20220829 23,3941.1353
56_20220830 00,3867.0166
56_20220830 01,3867.0166
56_20220830 02,3867.0166
56_20220830 03,3867.0166
56_20220830 04,3867.0166
56_20220830 05,3947.0862
56_20220830 06,4104.396
56_20220830 07,4104.396
56_20220830 08,4186.03
56_20220830 09,4186.03
56_20220830 10,4186.03
56_20220830 11,4186.03
56_20220830 12,4186.03
56_20220830 13,4186.03
56_20220830 14,4186.03
56_20220830 15,4186.03
56_20220830 16,4186.03
56_20220830 17,4186.03
56_20220830 18,4186.03
56_20220830 19,3941.1353
56_20220830 20,3941.1353
56_20220830 21,3941.1353
56_20220830 22,3941.1353
56_20220830 23,3941.1353
56_20220831 00,3867.0166
56_20220831 01,3867.0166
56_20220831 02,3867.0166
56_20220831 03,3867.0166
56_20220831 04,3867.0166
56_20220831 05,3947.0862
56_20220831 06,4104.396
56_20220831 07,4104.396
56_20220831 08,4186.03
56_20220831 09,4186.03
56_20220831 10,4186.03
56_20220831 11,4186.03
56_20220831 12,4357.4443
56_20220831 13,4357.4443
56_20220831 14,4357.4443
56_20220831 15,4357.4443
56_20220831 16,4357.4443
56_20220831 17,4357.4443
56_20220831 18,4357.4443
56_20220831 19,3941.1353
56_20220831 20,3941.1353
56_20220831 21,3941.1353
56_20220831 22,3941.1353
56_20220831 23,3941.1353
57_20220825 00,965.44116
57_20220825 01,965.44116
57_20220825 02,839.38
57_20220825 03,839.38
57_20220825 04,839.38
57_20220825 05,839.38
57_20220825 06,839.38
57_20220825 07,1379.9705
57_20220825 08,2753.1274
57_20220825 09,2753.1274
57_20220825 10,2753.1274
57_20220825 11,2753.1274
57_20220825 12,2753.1274
57_20220825 13,2753.1274
57_20220825 14,2753.1274
57_20220825 15,2753.1274
57_20220825 16,2753.1274
57_20220825 17,2753.1274
57_20220825 18,2753.1274
57_20220825 19,2753.1274
57_20220825 20,2316.1838
57_20220825 21,2316.1838
57_20220825 22,2316.1838
57_20220825 23,2316.1838
57_20220826 00,965.44116
57_20220826 01,965.44116
57_20220826 02,839.38
57_20220826 03,839.38
57_20220826 04,839.38
57_20220826 05,839.38
57_20220826 06,839.38
57_20220826 07,1379.9705
57_20220826 08,2753.1274
57_20220826 09,2753.1274
57_20220826 10,2753.1274
57_20220826 11,2753.1274
57_20220826 12,2753.1274
57_20220826 13,2753.1274
57_20220826 14,2753.1274
57_20220826 15,2753.1274
57_20220826 16,2753.1274
57_20220826 17,2753.1274
57_20220826 18,2753.1274
57_20220826 19,2753.1274
57_20220826 20,2316.1838
57_20220826 21,2316.1838
57_20220826 22,2316.1838
57_20220826 23,2316.1838
57_20220827 00,965.44116
57_20220827 01,965.44116
57_20220827 02,839.38
57_20220827 03,839.38
57_20220827 04,839.38
57_20220827 05,839.38
57_20220827 06,839.38
57_20220827 07,1379.9705
57_20220827 08,2753.1274
57_20220827 09,2753.1274
57_20220827 10,2753.1274
57_20220827 11,2753.1274
57_20220827 12,2753.1274
57_20220827 13,2753.1274
57_20220827 14,2753.1274
57_20220827 15,2753.1274
57_20220827 16,2753.1274
57_20220827 17,2753.1274
57_20220827 18,2753.1274
57_20220827 19,2753.1274
57_20220827 20,2316.1838
57_20220827 21,2316.1838
57_20220827 22,2316.1838
57_20220827 23,2316.1838
57_20220828 00,965.44116
57_20220828 01,965.44116
57_20220828 02,839.38
57_20220828 03,839.38
57_20220828 04,839.38
57_20220828 05,839.38
57_20220828 06,839.38
57_20220828 07,1379.9705
57_20220828 08,2753.1274
57_20220828 09,2753.1274
57_20220828 10,2753.1274
57_20220828 11,2753.1274
57_20220828 12,2753.1274
57_20220828 13,2753.1274
57_20220828 14,2753.1274
57_20220828 15,2753.1274
57_20220828 16,2753.1274
57_20220828 17,2753.1274
57_20220828 18,2753.1274
57_20220828 19,2753.1274
57_20220828 20,2316.1838
57_20220828 21,2316.1838
57_20220828 22,2316.1838
57_20220828 23,2316.1838
57_20220829 00,965.44116
57_20220829 01,965.44116
57_20220829 02,839.38
57_20220829 03,839.38
57_20220829 04,839.38
57_20220829 05,839.38
57_20220829 06,839.38
57_20220829 07,1379.9705
57_20220829 08,2753.1274
57_20220829 09,2753.1274
57_20220829 10,2753.1274
57_20220829 11,2753.1274
57_20220829 12,2753.1274
57_20220829 13,2753.1274
57_20220829 14,2753.1274
57_20220829 15,2753.1274
57_20220829 16,2753.1274
57_20220829 17,2753.1274
57_20220829 18,2753.1274
57_20220829 19,2753.1274
57_20220829 20,2316.1838
57_20220829 21,2316.1838
57_20220829 22,2316.1838
57_20220829 23,2316.1838
57_20220830 00,965.44116
57_20220830 01,965.44116
57_20220830 02,839.38
57_20220830 03,839.38
57_20220830 04,839.38
57_20220830 05,839.38
57_20220830 06,839.38
57_20220830 07,1379.9705
57_20220830 08,2753.1274
57_20220830 09,2753.1274
57_20220830 10,2753.1274
57_20220830 11,2753.1274
57_20220830 12,2753.1274
57_20220830 13,2753.1274
57_20220830 14,2753.1274
57_20220830 15,2753.1274
57_20220830 16,2753.1274
57_20220830 17,2753.1274
57_20220830 18,2753.1274
57_20220830 19,2753.1274
57_20220830 20,2316.1838
57_20220830 21,2316.1838
57_20220830 22,2316.1838
57_20220830 23,2316.1838
57_20220831 00,965.44116
57_20220831 01,965.44116
57_20220831 02,839.38
57_20220831 03,839.38
57_20220831 04,839.38
57_20220831 05,839.38
57_20220831 06,839.38
57_20220831 07,1379.9705
57_20220831 08,2753.1274
57_20220831 09,2753.1274
57_20220831 10,2753.1274
57_20220831 11,2753.1274
57_20220831 12,2753.1274
57_20220831 13,2753.1274
57_20220831 14,2753.1274
57_20220831 15,2753.1274
57_20220831 16,2753.1274
57_20220831 17,2753.1274
57_20220831 18,2753.1274
57_20220831 19,2753.1274
57_20220831 20,2316.1838
57_20220831 21,2316.1838
57_20220831 22,2316.1838
57_20220831 23,2316.1838
58_20220825 00,2855.4292
58_20220825 01,2855.4292
58_20220825 02,2855.4292
58_20220825 03,2784.9788
58_20220825 04,2784.9788
58_20220825 05,2784.9788
58_20220825 06,2784.9788
58_20220825 07,2855.4292
58_20220825 08,2753.1274
58_20220825 09,2753.1274
58_20220825 10,2753.1274
58_20220825 11,2753.1274
58_20220825 12,2753.1274
58_20220825 13,2753.1274
58_20220825 14,2753.1274
58_20220825 15,2753.1274
58_20220825 16,2753.1274
58_20220825 17,2753.1274
58_20220825 18,2753.1274
58_20220825 19,2753.1274
58_20220825 20,2316.1838
58_20220825 21,2316.1838
58_20220825 22,2316.1838
58_20220825 23,2316.1838
58_20220826 00,2784.9788
58_20220826 01,2784.9788
58_20220826 02,2784.9788
58_20220826 03,2784.9788
58_20220826 04,2784.9788
58_20220826 05,2784.9788
58_20220826 06,2784.9788
58_20220826 07,2784.9788
58_20220826 08,2753.1274
58_20220826 09,2753.1274
58_20220826 10,2753.1274
58_20220826 11,2753.1274
58_20220826 12,2753.1274
58_20220826 13,2753.1274
58_20220826 14,2753.1274
58_20220826 15,2753.1274
58_20220826 16,2753.1274
58_20220826 17,2753.1274
58_20220826 18,2753.1274
58_20220826 19,2753.1274
58_20220826 20,2316.1838
58_20220826 21,2316.1838
58_20220826 22,2316.1838
58_20220826 23,2316.1838
58_20220827 00,2855.4292
58_20220827 01,2855.4292
58_20220827 02,2784.9788
58_20220827 03,2784.9788
58_20220827 04,2784.9788
58_20220827 05,2784.9788
58_20220827 06,2784.9788
58_20220827 07,2784.9788
58_20220827 08,2753.1274
58_20220827 09,2753.1274
58_20220827 10,2753.1274
58_20220827 11,2753.1274
58_20220827 12,2753.1274
58_20220827 13,2753.1274
58_20220827 14,2753.1274
58_20220827 15,2753.1274
58_20220827 16,2753.1274
58_20220827 17,2753.1274
58_20220827 18,2753.1274
58_20220827 19,2753.1274
58_20220827 20,2316.1838
58_20220827 21,2316.1838
58_20220827 22,2316.1838
58_20220827 23,2316.1838
58_20220828 00,2784.9788
58_20220828 01,2784.9788
58_20220828 02,2784.9788
58_20220828 03,2784.9788
58_20220828 04,2784.9788
58_20220828 05,2784.9788
58_20220828 06,2784.9788
58_20220828 07,2784.9788
58_20220828 08,2753.1274
58_20220828 09,2753.1274
58_20220828 10,2753.1274
58_20220828 11,2753.1274
58_20220828 12,2753.1274
58_20220828 13,2753.1274
58_20220828 14,2753.1274
58_20220828 15,2753.1274
58_20220828 16,2753.1274
58_20220828 17,2753.1274
58_20220828 18,2753.1274
58_20220828 19,2753.1274
58_20220828 20,2316.1838
58_20220828 21,2316.1838
58_20220828 22,2316.1838
58_20220828 23,2316.1838
58_20220829 00,2855.4292
58_20220829 01,2855.4292
58_20220829 02,2855.4292
58_20220829 03,2784.9788
58_20220829 04,2855.4292
58_20220829 05,2784.9788
58_20220829 06,2784.9788
58_20220829 07,2784.9788
58_20220829 08,2753.1274
58_20220829 09,2753.1274
58_20220829 10,2753.1274
58_20220829 11,2753.1274
58_20220829 12,2753.1274
58_20220829 13,2753.1274
58_20220829 14,2753.1274
58_20220829 15,2753.1274
58_20220829 16,2753.1274
58_20220829 17,2753.1274
58_20220829 18,2753.1274
58_20220829 19,2753.1274
58_20220829 20,2316.1838
58_20220829 21,2316.1838
58_20220829 22,2316.1838
58_20220829 23,2316.1838
58_20220830 00,2784.9788
58_20220830 01,2784.9788
58_20220830 02,2784.9788
58_20220830 03,2784.9788
58_20220830 04,2784.9788
58_20220830 05,2784.9788
58_20220830 06,2784.9788
58_20220830 07,2784.9788
58_20220830 08,2753.1274
58_20220830 09,2753.1274
58_20220830 10,2753.1274
58_20220830 11,2753.1274
58_20220830 12,2753.1274
58_20220830 13,2753.1274
58_20220830 14,2753.1274
58_20220830 15,2753.1274
58_20220830 16,2753.1274
58_20220830 17,2753.1274
58_20220830 18,2753.1274
58_20220830 19,2753.1274
58_20220830 20,2316.1838
58_20220830 21,2316.1838
58_20220830 22,2316.1838
58_20220830 23,2316.1838
58_20220831 00,2784.9788
58_20220831 01,2784.9788
58_20220831 02,2784.9788
58_20220831 03,2784.9788
58_20220831 04,2784.9788
58_20220831 05,2784.9788
58_20220831 06,2784.9788
58_20220831 07,2784.9788
58_20220831 08,2753.1274
58_20220831 09,2753.1274
58_20220831 10,2753.1274
58_20220831 11,2753.1274
58_20220831 12,2753.1274
58_20220831 13,2753.1274
58_20220831 14,2753.1274
58_20220831 15,2753.1274
58_20220831 16,2753.1274
58_20220831 17,2753.1274
58_20220831 18,2753.1274
58_20220831 19,2753.1274
58_20220831 20,2316.1838
58_20220831 21,2316.1838
58_20220831 22,2316.1838
58_20220831 23,2316.1838
59_20220825 00,932.3939
59_20220825 01,932.3939
59_20220825 02,932.3939
59_20220825 03,932.3939
59_20220825 04,932.3939
59_20220825 05,932.3939
59_20220825 06,932.3939
59_20220825 07,932.3939
59_20220825 08,2372.2292
59_20220825 09,2372.2292
59_20220825 10,2372.2292
59_20220825 11,2372.2292
59_20220825 12,2372.2292
59_20220825 13,2372.2292
59_20220825 14,2372.2292
59_20220825 15,2372.2292
59_20220825 16,2372.2292
59_20220825 17,2372.2292
59_20220825 18,2372.2292
59_20220825 19,2372.2292
59_20220825 20,958.8212
59_20220825 21,958.8212
59_20220825 22,958.8212
59_20220825 23,958.8212
59_20220826 00,932.3939
59_20220826 01,932.3939
59_20220826 02,932.3939
59_20220826 03,932.3939
59_20220826 04,932.3939
59_20220826 05,932.3939
59_20220826 06,932.3939
59_20220826 07,932.3939
59_20220826 08,2372.2292
59_20220826 09,2372.2292
59_20220826 10,2372.2292
59_20220826 11,2372.2292
59_20220826 12,2372.2292
59_20220826 13,2372.2292
59_20220826 14,2372.2292
59_20220826 15,2372.2292
59_20220826 16,2372.2292
59_20220826 17,2372.2292
59_20220826 18,2372.2292
59_20220826 19,2372.2292
59_20220826 20,958.8212
59_20220826 21,958.8212
59_20220826 22,958.8212
59_20220826 23,958.8212
59_20220827 00,932.3939
59_20220827 01,932.3939
59_20220827 02,932.3939
59_20220827 03,932.3939
59_20220827 04,932.3939
59_20220827 05,932.3939
59_20220827 06,932.3939
59_20220827 07,932.3939
59_20220827 08,2372.2292
59_20220827 09,2372.2292
59_20220827 10,2372.2292
59_20220827 11,2372.2292
59_20220827 12,2372.2292
59_20220827 13,2372.2292
59_20220827 14,2372.2292
59_20220827 15,2372.2292
59_20220827 16,2372.2292
59_20220827 17,2372.2292
59_20220827 18,2372.2292
59_20220827 19,2372.2292
59_20220827 20,958.8212
59_20220827 21,958.8212
59_20220827 22,958.8212
59_20220827 23,958.8212
59_20220828 00,932.3939
59_20220828 01,932.3939
59_20220828 02,932.3939
59_20220828 03,932.3939
59_20220828 04,932.3939
59_20220828 05,932.3939
59_20220828 06,932.3939
59_20220828 07,932.3939
59_20220828 08,2372.2292
59_20220828 09,2372.2292
59_20220828 10,2372.2292
59_20220828 11,2372.2292
59_20220828 12,2372.2292
59_20220828 13,2372.2292
59_20220828 14,2372.2292
59_20220828 15,2372.2292
59_20220828 16,2372.2292
59_20220828 17,2372.2292
59_20220828 18,2372.2292
59_20220828 19,2372.2292
59_20220828 20,958.8212
59_20220828 21,958.8212
59_20220828 22,958.8212
59_20220828 23,958.8212
59_20220829 00,932.3939
59_20220829 01,932.3939
59_20220829 02,932.3939
59_20220829 03,932.3939
59_20220829 04,932.3939
59_20220829 05,932.3939
59_20220829 06,932.3939
59_20220829 07,932.3939
59_20220829 08,2372.2292
59_20220829 09,2372.2292
59_20220829 10,2372.2292
59_20220829 11,2372.2292
59_20220829 12,2372.2292
59_20220829 13,2372.2292
59_20220829 14,2372.2292
59_20220829 15,2372.2292
59_20220829 16,2372.2292
59_20220829 17,2372.2292
59_20220829 18,2372.2292
59_20220829 19,2372.2292
59_20220829 20,958.8212
59_20220829 21,958.8212
59_20220829 22,958.8212
59_20220829 23,958.8212
59_20220830 00,932.3939
59_20220830 01,932.3939
59_20220830 02,932.3939
59_20220830 03,932.3939
59_20220830 04,932.3939
59_20220830 05,932.3939
59_20220830 06,932.3939
59_20220830 07,932.3939
59_20220830 08,2372.2292
59_20220830 09,2372.2292
59_20220830 10,2372.2292
59_20220830 11,2372.2292
59_20220830 12,2372.2292
59_20220830 13,2372.2292
59_20220830 14,2372.2292
59_20220830 15,2372.2292
59_20220830 16,2372.2292
59_20220830 17,2372.2292
59_20220830 18,2372.2292
59_20220830 19,2372.2292
59_20220830 20,958.8212
59_20220830 21,958.8212
59_20220830 22,958.8212
59_20220830 23,958.8212
59_20220831 00,932.3939
59_20220831 01,932.3939
59_20220831 02,932.3939
59_20220831 03,932.3939
59_20220831 04,932.3939
59_20220831 05,932.3939
59_20220831 06,932.3939
59_20220831 07,932.3939
59_20220831 08,2372.2292
59_20220831 09,2372.2292
59_20220831 10,2372.2292
59_20220831 11,2372.2292
59_20220831 12,2372.2292
59_20220831 13,2372.2292
59_20220831 14,2372.2292
59_20220831 15,2372.2292
59_20220831 16,2372.2292
59_20220831 17,2372.2292
59_20220831 18,2372.2292
59_20220831 19,2372.2292
59_20220831 20,958.8212
59_20220831 21,958.8212
59_20220831 22,958.8212
59_20220831 23,958.8212
60_20220825 00,2168.642
60_20220825 01,2168.642
60_20220825 02,2168.642
60_20220825 03,2168.642
60_20220825 04,2168.642
60_20220825 05,2168.642
60_20220825 06,2168.642
60_20220825 07,2168.642
60_20220825 08,3120.7244
60_20220825 09,3120.7244
60_20220825 10,3120.7244
60_20220825 11,3120.7244
60_20220825 12,3120.7244
60_20220825 13,3120.7244
60_20220825 14,3120.7244
60_20220825 15,3120.7244
60_20220825 16,3120.7244
60_20220825 17,3120.7244
60_20220825 18,3120.7244
60_20220825 19,3120.7244
60_20220825 20,3120.7244
60_20220825 21,3120.7244
60_20220825 22,2510.0698
60_20220825 23,2510.0698
60_20220826 00,2168.642
60_20220826 01,2168.642
60_20220826 02,2168.642
60_20220826 03,2168.642
60_20220826 04,2168.642
60_20220826 05,2168.642
60_20220826 06,2168.642
60_20220826 07,2168.642
60_20220826 08,3120.7244
60_20220826 09,3120.7244
60_20220826 10,3120.7244
60_20220826 11,3684.8809
60_20220826 12,3684.8809
60_20220826 13,3684.8809
60_20220826 14,3684.8809
60_20220826 15,3684.8809
60_20220826 16,3684.8809
60_20220826 17,3684.8809
60_20220826 18,3684.8809
60_20220826 19,3120.7244
60_20220826 20,3120.7244
60_20220826 21,3120.7244
60_20220826 22,2510.0698
60_20220826 23,2510.0698
60_20220827 00,2168.642
60_20220827 01,2168.642
60_20220827 02,2168.642
60_20220827 03,2168.642
60_20220827 04,2168.642
60_20220827 05,2168.642
60_20220827 06,2168.642
60_20220827 07,2168.642
60_20220827 08,3120.7244
60_20220827 09,3120.7244
60_20220827 10,3120.7244
60_20220827 11,3120.7244
60_20220827 12,3120.7244
60_20220827 13,3120.7244
60_20220827 14,3120.7244
60_20220827 15,3120.7244
60_20220827 16,2660.4424
60_20220827 17,3120.7244
60_20220827 18,3120.7244
60_20220827 19,3120.7244
60_20220827 20,3120.7244
60_20220827 21,3120.7244
60_20220827 22,2510.0698
60_20220827 23,2510.0698
60_20220828 00,2168.642
60_20220828 01,2168.642
60_20220828 02,2168.642
60_20220828 03,2168.642
60_20220828 04,2168.642
60_20220828 05,2168.642
60_20220828 06,2168.642
60_20220828 07,2168.642
60_20220828 08,3120.7244
60_20220828 09,3120.7244
60_20220828 10,3120.7244
60_20220828 11,3120.7244
60_20220828 12,2660.4424
60_20220828 13,2660.4424
60_20220828 14,2660.4424
60_20220828 15,2660.4424
60_20220828 16,2660.4424
60_20220828 17,2660.4424
60_20220828 18,2660.4424
60_20220828 19,2660.4424
60_20220828 20,3120.7244
60_20220828 21,3120.7244
60_20220828 22,2510.0698
60_20220828 23,2510.0698
60_20220829 00,2168.642
60_20220829 01,2168.642
60_20220829 02,2168.642
60_20220829 03,2168.642
60_20220829 04,2168.642
60_20220829 05,2168.642
60_20220829 06,2168.642
60_20220829 07,2168.642
60_20220829 08,3120.7244
60_20220829 09,3120.7244
60_20220829 10,3120.7244
60_20220829 11,3120.7244
60_20220829 12,3120.7244
60_20220829 13,3120.7244
60_20220829 14,3120.7244
60_20220829 15,3120.7244
60_20220829 16,3120.7244
60_20220829 17,3120.7244
60_20220829 18,3120.7244
60_20220829 19,3120.7244
60_20220829 20,3120.7244
60_20220829 21,3120.7244
60_20220829 22,2510.0698
60_20220829 23,2510.0698
60_20220830 00,2168.642
60_20220830 01,2168.642
60_20220830 02,2168.642
60_20220830 03,2168.642
60_20220830 04,2168.642
60_20220830 05,2168.642
60_20220830 06,2168.642
60_20220830 07,2168.642
60_20220830 08,3120.7244
60_20220830 09,3120.7244
60_20220830 10,3120.7244
60_20220830 11,3120.7244
60_20220830 12,3120.7244
60_20220830 13,3120.7244
60_20220830 14,3120.7244
60_20220830 15,3120.7244
60_20220830 16,3120.7244
60_20220830 17,3120.7244
60_20220830 18,3120.7244
60_20220830 19,3120.7244
60_20220830 20,3120.7244
60_20220830 21,3120.7244
60_20220830 22,2510.0698
60_20220830 23,2510.0698
60_20220831 00,2168.642
60_20220831 01,2168.642
60_20220831 02,2168.642
60_20220831 03,2168.642
60_20220831 04,2168.642
60_20220831 05,2168.642
60_20220831 06,2168.642
60_20220831 07,2168.642
60_20220831 08,3120.7244
60_20220831 09,3120.7244
60_20220831 10,3120.7244
60_20220831 11,3120.7244
60_20220831 12,3120.7244
60_20220831 13,3120.7244
60_20220831 14,3120.7244
60_20220831 15,3120.7244
60_20220831 16,3120.7244
60_20220831 17,3120.7244
60_20220831 18,3120.7244
60_20220831 19,3120.7244
60_20220831 20,3120.7244
60_20220831 21,3120.7244
60_20220831 22,2510.0698
60_20220831 23,2510.0698
61_20220825 00,2168.642
61_20220825 01,2168.642
61_20220825 02,2168.642
61_20220825 03,2168.642
61_20220825 04,2168.642
61_20220825 05,2168.642
61_20220825 06,2168.642
61_20220825 07,2168.642
61_20220825 08,3120.7244
61_20220825 09,3120.7244
61_20220825 10,3120.7244
61_20220825 11,3120.7244
61_20220825 12,3120.7244
61_20220825 13,3120.7244
61_20220825 14,3120.7244
61_20220825 15,3120.7244
61_20220825 16,3120.7244
61_20220825 17,3120.7244
61_20220825 18,3120.7244
61_20220825 19,3120.7244
61_20220825 20,3120.7244
61_20220825 21,3120.7244
61_20220825 22,2510.0698
61_20220825 23,2510.0698
61_20220826 00,2168.642
61_20220826 01,2168.642
61_20220826 02,2168.642
61_20220826 03,2168.642
61_20220826 04,2168.642
61_20220826 05,2168.642
61_20220826 06,2168.642
61_20220826 07,2168.642
61_20220826 08,3120.7244
61_20220826 09,3120.7244
61_20220826 10,3120.7244
61_20220826 11,3684.8809
61_20220826 12,3684.8809
61_20220826 13,3684.8809
61_20220826 14,3684.8809
61_20220826 15,3684.8809
61_20220826 16,3684.8809
61_20220826 17,3684.8809
61_20220826 18,3684.8809
61_20220826 19,3120.7244
61_20220826 20,3120.7244
61_20220826 21,3120.7244
61_20220826 22,2510.0698
61_20220826 23,2510.0698
61_20220827 00,2168.642
61_20220827 01,2168.642
61_20220827 02,2168.642
61_20220827 03,2168.642
61_20220827 04,2168.642
61_20220827 05,2168.642
61_20220827 06,2168.642
61_20220827 07,2168.642
61_20220827 08,3120.7244
61_20220827 09,3120.7244
61_20220827 10,3120.7244
61_20220827 11,3120.7244
61_20220827 12,3120.7244
61_20220827 13,3120.7244
61_20220827 14,3120.7244
61_20220827 15,3120.7244
61_20220827 16,2660.4424
61_20220827 17,3120.7244
61_20220827 18,3120.7244
61_20220827 19,3120.7244
61_20220827 20,3120.7244
61_20220827 21,3120.7244
61_20220827 22,2510.0698
61_20220827 23,2510.0698
61_20220828 00,2168.642
61_20220828 01,2168.642
61_20220828 02,2168.642
61_20220828 03,2168.642
61_20220828 04,2168.642
61_20220828 05,2168.642
61_20220828 06,2168.642
61_20220828 07,2168.642
61_20220828 08,3120.7244
61_20220828 09,3120.7244
61_20220828 10,3120.7244
61_20220828 11,3120.7244
61_20220828 12,2660.4424
61_20220828 13,2660.4424
61_20220828 14,2660.4424
61_20220828 15,2660.4424
61_20220828 16,2660.4424
61_20220828 17,2660.4424
61_20220828 18,2660.4424
61_20220828 19,2660.4424
61_20220828 20,3120.7244
61_20220828 21,3120.7244
61_20220828 22,2510.0698
61_20220828 23,2510.0698
61_20220829 00,2168.642
61_20220829 01,2168.642
61_20220829 02,2168.642
61_20220829 03,2168.642
61_20220829 04,2168.642
61_20220829 05,2168.642
61_20220829 06,2168.642
61_20220829 07,2168.642
61_20220829 08,3120.7244
61_20220829 09,3120.7244
61_20220829 10,3120.7244
61_20220829 11,3120.7244
61_20220829 12,3120.7244
61_20220829 13,3120.7244
61_20220829 14,3120.7244
61_20220829 15,3120.7244
61_20220829 16,3120.7244
61_20220829 17,3120.7244
61_20220829 18,3120.7244
61_20220829 19,3120.7244
61_20220829 20,3120.7244
61_20220829 21,3120.7244
61_20220829 22,2510.0698
61_20220829 23,2510.0698
61_20220830 00,2168.642
61_20220830 01,2168.642
61_20220830 02,2168.642
61_20220830 03,2168.642
61_20220830 04,2168.642
61_20220830 05,2168.642
61_20220830 06,2168.642
61_20220830 07,2168.642
61_20220830 08,3120.7244
61_20220830 09,3120.7244
61_20220830 10,3120.7244
61_20220830 11,3120.7244
61_20220830 12,3120.7244
61_20220830 13,3120.7244
61_20220830 14,3120.7244
61_20220830 15,3120.7244
61_20220830 16,3120.7244
