num_date_time,answer
53_20220827 09,3211.9338
53_20220827 10,3084.2756
53_20220827 11,2993.9844
53_20220827 12,2965.0679
53_20220827 13,3058.146
53_20220827 14,3084.1482
53_20220827 15,3190.8442
53_20220827 16,3112.8918
53_20220827 17,2816.4788
53_20220827 18,2358.9768
53_20220827 19,1485.2275
53_20220827 20,1136.8063
53_20220827 21,909.9259
53_20220827 22,890.2963
53_20220827 23,878.64954
53_20220828 00,874.15704
53_20220828 01,875.30133
53_20220828 02,890.0263
53_20220828 03,999.78204
53_20220828 04,1469.1638
53_20220828 05,2314.483
53_20220828 06,2626.069
53_20220828 07,3119.0989
53_20220828 08,3278.7283
53_20220828 09,3354.8784
53_20220828 10,3404.681
53_20220828 11,2808.0981
53_20220828 12,3134.49
53_20220828 13,3171.9858
53_20220828 14,3160.7668
53_20220828 15,2949.8289
53_20220828 16,2634.9812
53_20220828 17,2646.7317
53_20220828 18,2408.4355
53_20220828 19,1626.3339
53_20220828 20,1354.2483
53_20220828 21,1016.4916
53_20220828 22,937.90704
53_20220828 23,913.81573
53_20220829 00,850.49994
53_20220829 01,883.21936
53_20220829 02,918.64575
53_20220829 03,1038.4261
53_20220829 04,1479.3617
53_20220829 05,2099.3093
53_20220829 06,2776.991
53_20220829 07,3185.6558
53_20220829 08,3342.5576
53_20220829 09,3237.9304
53_20220829 10,3138.6235
53_20220829 11,3111.8608
53_20220829 12,3072.4053
53_20220829 13,3068.8562
53_20220829 14,3204.5962
53_20220829 15,3212.4272
53_20220829 16,3064.5503
53_20220829 17,2955.1133
53_20220829 18,2326.1904
53_20220829 19,1622.8179
53_20220829 20,1447.7388
53_20220829 21,1015.62646
53_20220829 22,946.5032
53_20220829 23,928.76556
53_20220830 00,830.27765
53_20220830 01,912.792
53_20220830 02,962.7659
53_20220830 03,1165.6185
53_20220830 04,1512.8113
53_20220830 05,2069.316
53_20220830 06,2371.751
53_20220830 07,2468.733
53_20220830 08,1943.0309
53_20220830 09,1867.6227
53_20220830 10,1882.1066
53_20220830 11,1906.5586
53_20220830 12,1813.9088
53_20220830 13,1737.6823
53_20220830 14,1747.3331
53_20220830 15,1701.3944
53_20220830 16,1713.2734
53_20220830 17,1763.4169
53_20220830 18,1587.7052
53_20220830 19,1544.4862
53_20220830 20,1340.2048
53_20220830 21,1169.7266
53_20220830 22,1146.7141
53_20220830 23,1144.7559
53_20220831 00,1024.3977
53_20220831 01,991.13763
53_20220831 02,1061.1658
53_20220831 03,1157.7692
53_20220831 04,1574.2262
53_20220831 05,2162.3547
53_20220831 06,2311.6978
53_20220831 07,2397.5771
53_20220831 08,1946.3118
53_20220831 09,1836.8085
53_20220831 10,1742.1084
53_20220831 11,1882.6412
53_20220831 12,1728.545
53_20220831 13,1601.0109
53_20220831 14,1605.6857
53_20220831 15,1588.982
53_20220831 16,1641.0369
53_20220831 17,1671.9474
53_20220831 18,1501.4376
53_20220831 19,1254.9016
53_20220831 20,1269.9332
53_20220831 21,1092.4673
53_20220831 22,1165.3553
53_20220831 23,1174.4186
54_20220825 00,1085.6136
54_20220825 01,1055.1841
54_20220825 02,959.35754
54_20220825 03,1051.5999
54_20220825 04,1087.1995
54_20220825 05,1329.0518
54_20220825 06,1475.8842
54_20220825 07,1635.2463
54_20220825 08,2335.862
54_20220825 09,2372.7805
54_20220825 10,2960.8503
54_20220825 11,3270.0251
54_20220825 12,3148.4382
54_20220825 13,3254.8015
54_20220825 14,3225.7363
54_20220825 15,3113.4146
54_20220825 16,3089.389
54_20220825 17,3043.6265
54_20220825 18,2970.3489
54_20220825 19,2757.4612
54_20220825 20,2010.7019
54_20220825 21,882.2612
54_20220825 22,889.6517
54_20220825 23,963.05524
54_20220826 00,993.5359
54_20220826 01,945.5326
54_20220826 02,936.4698
54_20220826 03,1002.37463
54_20220826 04,1045.281
54_20220826 05,1207.4575
54_20220826 06,1701.7905
54_20220826 07,1848.3109
54_20220826 08,2300.3887
54_20220826 09,2477.511
54_20220826 10,2865.0576
54_20220826 11,2844.6426
54_20220826 12,2663.7546
54_20220826 13,2637.5317
54_20220826 14,2968.1743
54_20220826 15,3199.2761
54_20220826 16,2785.1084
54_20220826 17,2651.1113
54_20220826 18,2726.048
54_20220826 19,2812.659
54_20220826 20,1990.8884
54_20220826 21,967.576
54_20220826 22,920.02795
54_20220826 23,975.5141
54_20220827 00,1055.8638
54_20220827 01,1045.7
54_20220827 02,1032.1576
54_20220827 03,1018.3603
54_20220827 04,1039.9869
54_20220827 05,1143.3625
54_20220827 06,1637.2954
54_20220827 07,2093.072
54_20220827 08,2500.7715
54_20220827 09,2488.2786
54_20220827 10,2980.2705
54_20220827 11,3303.4375
54_20220827 12,3382.6328
54_20220827 13,2891.6704
54_20220827 14,3003.5625
54_20220827 15,3398.019
54_20220827 16,2848.7656
54_20220827 17,2446.9326
54_20220827 18,2372.506
54_20220827 19,2149.8513
54_20220827 20,1503.9054
54_20220827 21,839.5779
54_20220827 22,812.2
54_20220827 23,860.7097
54_20220828 00,1003.187
54_20220828 01,987.3186
54_20220828 02,917.15845
54_20220828 03,975.40497
54_20220828 04,981.1022
54_20220828 05,1254.7716
54_20220828 06,1547.7905
54_20220828 07,1432.0554
54_20220828 08,2324.48
54_20220828 09,2463.5205
54_20220828 10,2969.4985
54_20220828 11,2987.3374
54_20220828 12,3002.9583
54_20220828 13,3094.1582
54_20220828 14,3276.2517
54_20220828 15,3289.6477
54_20220828 16,3136.9167
54_20220828 17,3043.8562
54_20220828 18,2448.4895
54_20220828 19,2258.7136
54_20220828 20,1675.9385
54_20220828 21,938.52747
54_20220828 22,947.3092
54_20220828 23,1035.8751
54_20220829 00,988.92816
54_20220829 01,986.62634
54_20220829 02,966.99
54_20220829 03,1030.4662
54_20220829 04,1066.554
54_20220829 05,1347.7448
54_20220829 06,1574.5593
54_20220829 07,1709.6622
54_20220829 08,2516.8057
54_20220829 09,2725.2197
54_20220829 10,3151.241
54_20220829 11,3406.8218
54_20220829 12,3438.3755
54_20220829 13,3400.4011
54_20220829 14,3343.571
54_20220829 15,3497.6724
54_20220829 16,3296.505
54_20220829 17,3319.1797
54_20220829 18,3141.137
54_20220829 19,2865.0745
54_20220829 20,2035.9576
54_20220829 21,1014.4034
54_20220829 22,939.71356
54_20220829 23,1053.6335
54_20220830 00,1068.1696
54_20220830 01,1008.58044
54_20220830 02,1011.5925
54_20220830 03,969.94556
54_20220830 04,1094.4044
54_20220830 05,1287.1681
54_20220830 06,1558.0267
54_20220830 07,2002.3429
54_20220830 08,2355.8545
54_20220830 09,2574.5745
54_20220830 10,2931.0112
54_20220830 11,3114.6335
54_20220830 12,3053.1426
54_20220830 13,2778.81
54_20220830 14,3077.139
54_20220830 15,3072.9905
54_20220830 16,2970.97
54_20220830 17,2906.5586
54_20220830 18,2482.3193
54_20220830 19,2619.4014
54_20220830 20,2010.8551
54_20220830 21,1080.7524
54_20220830 22,1004.83734
54_20220830 23,1007.9687
54_20220831 00,1132.2195
54_20220831 01,1074.9249
54_20220831 02,1054.0709
54_20220831 03,1041.6042
54_20220831 04,1037.2231
54_20220831 05,1122.5463
54_20220831 06,1688.25
54_20220831 07,2032.6613
54_20220831 08,2222.4385
54_20220831 09,2353.1997
54_20220831 10,2568.6216
54_20220831 11,2735.412
54_20220831 12,2699.3835
54_20220831 13,2894.5784
54_20220831 14,2784.815
54_20220831 15,2916.1174
54_20220831 16,2832.7776
54_20220831 17,2791.9783
54_20220831 18,2564.2053
54_20220831 19,2421.7253
54_20220831 20,2013.3215
54_20220831 21,1062.2754
54_20220831 22,1117.3776
54_20220831 23,1209.7662
55_20220825 00,909.8096
55_20220825 01,898.9987
55_20220825 02,981.26636
55_20220825 03,925.95447
55_20220825 04,922.86694
55_20220825 05,970.9675
55_20220825 06,1056.2976
55_20220825 07,1168.5608
55_20220825 08,1180.0898
55_20220825 09,1128.7402
55_20220825 10,1214.8662
55_20220825 11,1200.7742
55_20220825 12,1185.379
55_20220825 13,1161.5095
55_20220825 14,1186.937
55_20220825 15,1161.8604
55_20220825 16,1158.3563
55_20220825 17,1127.675
55_20220825 18,998.03796
55_20220825 19,994.00336
55_20220825 20,977.81384
55_20220825 21,905.4189
55_20220825 22,948.06104
55_20220825 23,984.20514
55_20220826 00,908.62524
55_20220826 01,891.817
55_20220826 02,903.1115
55_20220826 03,935.96954
55_20220826 04,937.57416
55_20220826 05,952.9025
55_20220826 06,1140.5197
55_20220826 07,1282.9408
55_20220826 08,1263.1373
55_20220826 09,1175.7958
55_20220826 10,1249.6646
55_20220826 11,1133.153
55_20220826 12,1054.3676
55_20220826 13,934.6707
55_20220826 14,808.42694
55_20220826 15,956.23065
55_20220826 16,963.41003
55_20220826 17,1085.6208
55_20220826 18,1033.0791
55_20220826 19,1011.1603
55_20220826 20,952.23944
55_20220826 21,944.63446
55_20220826 22,960.6041
55_20220826 23,964.86566
55_20220827 00,1031.8995
55_20220827 01,996.0377
55_20220827 02,1019.24713
55_20220827 03,984.3948
55_20220827 04,963.68854
55_20220827 05,953.76794
55_20220827 06,1011.7047
55_20220827 07,1132.9397
55_20220827 08,1155.3997
55_20220827 09,1056.4602
55_20220827 10,1120.5527
55_20220827 11,1180.9012
55_20220827 12,1202.1345
55_20220827 13,942.6014
55_20220827 14,905.39325
55_20220827 15,926.2696
55_20220827 16,889.393
55_20220827 17,902.5371
55_20220827 18,838.45184
55_20220827 19,877.458
55_20220827 20,890.2846
55_20220827 21,910.2466
55_20220827 22,946.5261
55_20220827 23,971.67377
55_20220828 00,998.6769
55_20220828 01,1025.474
55_20220828 02,1026.7164
55_20220828 03,1041.6028
55_20220828 04,1048.6283
55_20220828 05,1091.6224
55_20220828 06,1184.7062
55_20220828 07,1357.1589
55_20220828 08,1242.3182
55_20220828 09,1085.8633
55_20220828 10,1104.6964
55_20220828 11,982.2098
55_20220828 12,958.2616
55_20220828 13,827.256
55_20220828 14,852.3472
55_20220828 15,834.54553
55_20220828 16,806.081
55_20220828 17,940.6787
55_20220828 18,878.61145
55_20220828 19,874.85205
55_20220828 20,866.1077
55_20220828 21,881.1156
55_20220828 22,943.1443
55_20220828 23,931.4148
55_20220829 00,943.76904
55_20220829 01,1008.1027
55_20220829 02,1065.8013
55_20220829 03,1065.7919
55_20220829 04,1068.9669
55_20220829 05,1140.9813
55_20220829 06,1223.3746
55_20220829 07,1422.6577
55_20220829 08,1293.5001
55_20220829 09,1102.3481
55_20220829 10,1131.2902
55_20220829 11,1159.7993
55_20220829 12,1205.1385
55_20220829 13,1170.0059
55_20220829 14,1174.255
55_20220829 15,1171.7051
55_20220829 16,1157.475
55_20220829 17,1152.9261
55_20220829 18,1082.5742
55_20220829 19,1019.7543
55_20220829 20,1005.28235
55_20220829 21,967.08606
55_20220829 22,961.21783
55_20220829 23,960.4262
55_20220830 00,1026.1967
55_20220830 01,1028.0321
55_20220830 02,974.81213
55_20220830 03,1019.0198
55_20220830 04,974.311
55_20220830 05,1051.0164
55_20220830 06,1083.5122
55_20220830 07,1126.4622
55_20220830 08,1103.4642
55_20220830 09,1086.3773
55_20220830 10,1100.9161
55_20220830 11,1071.6545
55_20220830 12,1091.7444
55_20220830 13,1050.2623
55_20220830 14,1073.6392
55_20220830 15,1063.0055
55_20220830 16,1019.73645
55_20220830 17,1062.0668
55_20220830 18,1002.58386
55_20220830 19,993.1852
55_20220830 20,963.5482
55_20220830 21,971.8264
55_20220830 22,931.17126
55_20220830 23,935.66455
55_20220831 00,921.37695
55_20220831 01,914.7573
55_20220831 02,919.5865
55_20220831 03,903.7269
55_20220831 04,928.124
55_20220831 05,943.374
55_20220831 06,1006.7628
55_20220831 07,1133.497
55_20220831 08,1153.558
55_20220831 09,1086.9701
55_20220831 10,1098.5883
55_20220831 11,1104.651
55_20220831 12,1122.6152
55_20220831 13,1066.3474
55_20220831 14,1076.103
55_20220831 15,1045.2522
55_20220831 16,1049.7416
55_20220831 17,1055.1022
55_20220831 18,1036.9536
55_20220831 19,1036.5436
55_20220831 20,1017.75604
55_20220831 21,1016.3658
55_20220831 22,1031.0066
55_20220831 23,1018.01654
56_20220825 00,3900.9636
56_20220825 01,3899.0493
56_20220825 02,3896.07
56_20220825 03,3908.0237
56_20220825 04,3903.3357
56_20220825 05,4007.2263
56_20220825 06,4131.447
56_20220825 07,4180.6265
56_20220825 08,4300.247
56_20220825 09,4243.7993
56_20220825 10,4358.413
56_20220825 11,4355.128
56_20220825 12,4367.2427
56_20220825 13,4414.5522
56_20220825 14,4410.3726
56_20220825 15,4334.5303
56_20220825 16,4282.765
56_20220825 17,4296.3423
56_20220825 18,4212.8247
56_20220825 19,3899.0217
56_20220825 20,3931.6436
56_20220825 21,3980.3848
56_20220825 22,3964.3284
56_20220825 23,3943.2024
56_20220826 00,3896.0986
56_20220826 01,3891.5737
56_20220826 02,3885.4263
56_20220826 03,3895.1836
56_20220826 04,3872.9282
56_20220826 05,4014.462
56_20220826 06,4139.323
56_20220826 07,4208.6455
56_20220826 08,4279.028
56_20220826 09,4215.8467
56_20220826 10,4322.5957
56_20220826 11,4346.514
56_20220826 12,4358.0127
56_20220826 13,4200.306
56_20220826 14,4117.9277
56_20220826 15,4107.0366
56_20220826 16,4204.405
56_20220826 17,4062.3516
56_20220826 18,4152.004
56_20220826 19,4049.958
56_20220826 20,3989.1672
56_20220826 21,4027.4585
56_20220826 22,3931.5627
56_20220826 23,3931.6465
56_20220827 00,3908.3494
56_20220827 01,3906.2322
56_20220827 02,3898.2837
56_20220827 03,3909.9475
56_20220827 04,3911.301
56_20220827 05,4013.0146
56_20220827 06,4102.7026
56_20220827 07,4158.7666
56_20220827 08,4265.196
56_20220827 09,4164.9683
56_20220827 10,3978.1768
56_20220827 11,4074.7712
56_20220827 12,4023.242
56_20220827 13,4101.3154
56_20220827 14,4140.5566
56_20220827 15,4067.894
56_20220827 16,4110.747
56_20220827 17,4097.977
56_20220827 18,3971.7637
56_20220827 19,3802.9028
56_20220827 20,3877.9224
56_20220827 21,3888.1292
56_20220827 22,3904.782
56_20220827 23,3893.1106
56_20220828 00,3843.5732
56_20220828 01,3859.6792
56_20220828 02,3863.32
56_20220828 03,3870.3738
56_20220828 04,3878.1587
56_20220828 05,3993.5852
56_20220828 06,4132.1455
56_20220828 07,4187.594
56_20220828 08,4268.8394
56_20220828 09,4197.5693
56_20220828 10,4038.72
56_20220828 11,4186.4736
56_20220828 12,4160.6084
56_20220828 13,4110.9814
56_20220828 14,4138.582
56_20220828 15,4147.13
56_20220828 16,4069.5122
56_20220828 17,4061.9487
56_20220828 18,4102.1426
56_20220828 19,3844.3145
56_20220828 20,3811.3389
56_20220828 21,3896.0989
56_20220828 22,3904.0967
56_20220828 23,3883.3882
56_20220829 00,3829.588
56_20220829 01,3829.2422
56_20220829 02,3821.0518
56_20220829 03,3870.8909
56_20220829 04,3871.221
56_20220829 05,3951.2507
56_20220829 06,4034.0586
56_20220829 07,4099.0703
56_20220829 08,4241.629
56_20220829 09,4223.872
56_20220829 10,4276.632
56_20220829 11,4274.9478
56_20220829 12,4290.5684
56_20220829 13,4275.605
56_20220829 14,4283.2144
56_20220829 15,4278.0
56_20220829 16,4256.885
56_20220829 17,4257.1714
56_20220829 18,4182.131
56_20220829 19,3950.9785
56_20220829 20,3953.699
56_20220829 21,3966.2646
56_20220829 22,3934.9377
56_20220829 23,3924.9656
56_20220830 00,3870.7852
56_20220830 01,3895.4329
56_20220830 02,3879.1719
56_20220830 03,3895.8516
56_20220830 04,3893.5254
56_20220830 05,3951.9163
56_20220830 06,3967.3564
56_20220830 07,3998.9568
56_20220830 08,4088.8323
56_20220830 09,4090.3052
56_20220830 10,4099.4053
56_20220830 11,4105.9307
56_20220830 12,4114.0615
56_20220830 13,4104.3164
56_20220830 14,4125.1743
56_20220830 15,4120.33
56_20220830 16,4109.1953
56_20220830 17,4134.121
56_20220830 18,4061.4128
56_20220830 19,3971.607
56_20220830 20,3943.252
56_20220830 21,3968.6106
56_20220830 22,3925.5103
56_20220830 23,3946.9531
56_20220831 00,3917.3352
56_20220831 01,3914.1594
56_20220831 02,3879.1343
56_20220831 03,3885.1135
56_20220831 04,3875.0945
56_20220831 05,3943.4512
56_20220831 06,3919.0498
56_20220831 07,3903.1116
56_20220831 08,4025.1143
56_20220831 09,4031.764
56_20220831 10,4046.7307
56_20220831 11,4057.0422
56_20220831 12,4007.518
56_20220831 13,4013.7793
56_20220831 14,4012.772
56_20220831 15,4005.29
56_20220831 16,4008.2952
56_20220831 17,3984.156
56_20220831 18,3919.6675
56_20220831 19,3851.5488
56_20220831 20,3912.4685
56_20220831 21,3938.1028
56_20220831 22,3935.0603
56_20220831 23,3937.8687
57_20220825 00,997.60974
57_20220825 01,920.97034
57_20220825 02,743.2758
57_20220825 03,758.4049
57_20220825 04,747.44604
57_20220825 05,798.69604
57_20220825 06,1041.1426
57_20220825 07,1530.8558
57_20220825 08,1996.7451
57_20220825 09,2296.4062
57_20220825 10,2682.6138
57_20220825 11,2817.0613
57_20220825 12,2718.0667
57_20220825 13,3000.3206
57_20220825 14,3039.9375
57_20220825 15,2804.9905
57_20220825 16,2879.929
57_20220825 17,2880.7676
57_20220825 18,2620.658
57_20220825 19,2495.9475
57_20220825 20,2290.0183
57_20220825 21,2005.405
57_20220825 22,1565.4905
57_20220825 23,1194.6697
57_20220826 00,966.37305
57_20220826 01,976.12915
57_20220826 02,814.75745
57_20220826 03,800.78076
57_20220826 04,789.71405
57_20220826 05,833.2863
57_20220826 06,1039.0135
57_20220826 07,1574.9288
57_20220826 08,2040.9248
57_20220826 09,2263.0688
57_20220826 10,2755.6416
57_20220826 11,2937.4348
57_20220826 12,3097.7903
57_20220826 13,3119.0913
57_20220826 14,3091.9365
57_20220826 15,2938.3943
57_20220826 16,2960.7886
57_20220826 17,2967.7979
57_20220826 18,2741.091
57_20220826 19,2603.2544
57_20220826 20,2376.8708
57_20220826 21,2045.5084
57_20220826 22,1604.9369
57_20220826 23,1241.3916
57_20220827 00,997.7023
57_20220827 01,950.76807
57_20220827 02,804.89233
57_20220827 03,829.6571
57_20220827 04,778.62384
57_20220827 05,807.5486
57_20220827 06,1045.5315
57_20220827 07,1541.7787
57_20220827 08,2076.712
57_20220827 09,2260.272
57_20220827 10,2543.7007
57_20220827 11,2652.5376
57_20220827 12,2669.7422
57_20220827 13,2775.7944
57_20220827 14,2794.943
57_20220827 15,2795.5679
57_20220827 16,2798.597
57_20220827 17,2757.4224
57_20220827 18,2523.0935
57_20220827 19,2309.0076
57_20220827 20,2071.1125
57_20220827 21,1899.2566
57_20220827 22,1522.0414
57_20220827 23,1107.5652
57_20220828 00,988.97925
57_20220828 01,977.2891
57_20220828 02,845.96716
57_20220828 03,834.0885
57_20220828 04,820.59045
57_20220828 05,869.2534
57_20220828 06,1023.0568
57_20220828 07,1566.177
57_20220828 08,2031.8478
57_20220828 09,2307.1216
57_20220828 10,2823.666
57_20220828 11,2702.964
57_20220828 12,2815.9827
57_20220828 13,2856.1096
57_20220828 14,2835.882
57_20220828 15,2723.2183
57_20220828 16,2603.0176
57_20220828 17,2617.3833
57_20220828 18,2602.3296
57_20220828 19,2450.787
57_20220828 20,2298.9204
57_20220828 21,1932.1405
57_20220828 22,1529.5194
57_20220828 23,1181.3048
57_20220829 00,970.0153
57_20220829 01,979.4651
57_20220829 02,818.37787
57_20220829 03,796.78046
57_20220829 04,812.42725
57_20220829 05,836.92993
57_20220829 06,1069.8298
57_20220829 07,1560.219
57_20220829 08,2089.4226
57_20220829 09,2330.255
57_20220829 10,2903.2603
57_20220829 11,3024.5671
57_20220829 12,3016.379
57_20220829 13,2963.1536
57_20220829 14,3015.6614
57_20220829 15,2909.9014
57_20220829 16,2893.1604
57_20220829 17,2889.2075
57_20220829 18,2631.0122
57_20220829 19,2482.3816
57_20220829 20,2205.4568
57_20220829 21,1906.7448
57_20220829 22,1538.1705
57_20220829 23,1109.817
57_20220830 00,932.62787
57_20220830 01,960.67206
57_20220830 02,846.3138
57_20220830 03,845.2998
57_20220830 04,826.1779
57_20220830 05,836.5434
57_20220830 06,1029.5125
57_20220830 07,1482.5421
57_20220830 08,1662.074
57_20220830 09,1980.9473
57_20220830 10,2744.5618
57_20220830 11,2840.3496
57_20220830 12,2803.6262
57_20220830 13,2786.1372
57_20220830 14,2798.8206
57_20220830 15,2752.6094
57_20220830 16,2747.9854
57_20220830 17,2753.7378
57_20220830 18,2506.3228
57_20220830 19,2487.9717
57_20220830 20,2158.5474
57_20220830 21,1998.1315
57_20220830 22,1643.5293
57_20220830 23,1206.273
57_20220831 00,958.66724
57_20220831 01,946.9135
57_20220831 02,847.35846
57_20220831 03,864.3965
57_20220831 04,825.2109
57_20220831 05,833.4297
57_20220831 06,1022.1894
57_20220831 07,1458.2717
57_20220831 08,1678.81
57_20220831 09,1923.2655
57_20220831 10,2660.2402
57_20220831 11,2741.064
57_20220831 12,2693.4592
57_20220831 13,2686.088
57_20220831 14,2688.909
57_20220831 15,2597.5361
57_20220831 16,2609.8843
57_20220831 17,2626.629
57_20220831 18,2483.7258
57_20220831 19,2381.3677
57_20220831 20,2253.3904
57_20220831 21,1987.4447
57_20220831 22,1546.308
57_20220831 23,1163.9263
58_20220825 00,2818.0488
58_20220825 01,2818.6404
58_20220825 02,2817.0374
58_20220825 03,2828.1887
58_20220825 04,2841.0483
58_20220825 05,2865.0725
58_20220825 06,2890.8655
58_20220825 07,2951.0522
58_20220825 08,3024.4856
58_20220825 09,2916.6455
58_20220825 10,2898.1506
58_20220825 11,2943.3647
58_20220825 12,2982.404
58_20220825 13,2923.5757
58_20220825 14,2973.1008
58_20220825 15,3021.6028
58_20220825 16,2968.0867
58_20220825 17,2941.7795
58_20220825 18,2879.2173
58_20220825 19,2804.9539
58_20220825 20,2789.4287
58_20220825 21,2804.379
58_20220825 22,2835.0361
58_20220825 23,2846.8489
58_20220826 00,2854.79
58_20220826 01,2870.803
58_20220826 02,2855.5151
58_20220826 03,2867.5452
58_20220826 04,2861.0435
58_20220826 05,2870.0156
58_20220826 06,2896.8635
58_20220826 07,2994.1082
58_20220826 08,3013.7563
58_20220826 09,2921.0276
58_20220826 10,2977.7952
58_20220826 11,3047.1653
58_20220826 12,3053.842
58_20220826 13,3106.853
58_20220826 14,3122.4434
58_20220826 15,3109.3083
58_20220826 16,2881.3088
58_20220826 17,2982.13
58_20220826 18,2907.15
58_20220826 19,2855.0637
58_20220826 20,2808.8215
58_20220826 21,2815.2998
58_20220826 22,2830.8557
58_20220826 23,2822.1123
58_20220827 00,2850.5867
58_20220827 01,2843.2866
58_20220827 02,2870.793
58_20220827 03,2846.8508
58_20220827 04,2847.8684
58_20220827 05,2837.4917
58_20220827 06,2846.9082
58_20220827 07,2909.51
58_20220827 08,2854.0974
58_20220827 09,2660.1772
58_20220827 10,2671.9062
58_20220827 11,2615.236
58_20220827 12,2722.4785
58_20220827 13,2704.2195
58_20220827 14,2750.4497
58_20220827 15,2789.553
58_20220827 16,2839.4006
58_20220827 17,2815.9094
58_20220827 18,2772.1785
58_20220827 19,2671.492
58_20220827 20,2683.6897
58_20220827 21,2756.067
58_20220827 22,2760.876
58_20220827 23,2771.0789
58_20220828 00,2803.4924
58_20220828 01,2837.4136
58_20220828 02,2849.2065
58_20220828 03,2855.382
58_20220828 04,2850.5208
58_20220828 05,2848.083
58_20220828 06,2863.4067
58_20220828 07,2909.0227
58_20220828 08,2906.4358
58_20220828 09,2894.985
58_20220828 10,2786.2822
58_20220828 11,2785.905
58_20220828 12,2751.884
58_20220828 13,2763.451
58_20220828 14,2724.952
58_20220828 15,2681.407
58_20220828 16,2730.2507
58_20220828 17,2784.9778
58_20220828 18,2776.5447
58_20220828 19,2733.5674
58_20220828 20,2785.3088
58_20220828 21,2806.3933
58_20220828 22,2790.4407
58_20220828 23,2791.6487
58_20220829 00,2805.9624
58_20220829 01,2828.741
58_20220829 02,2827.8218
58_20220829 03,2834.694
58_20220829 04,2795.1545
58_20220829 05,2842.848
58_20220829 06,2839.4026
58_20220829 07,2927.3525
58_20220829 08,2961.0283
58_20220829 09,2885.708
58_20220829 10,2859.4
58_20220829 11,2913.3582
58_20220829 12,2916.174
58_20220829 13,2929.943
58_20220829 14,2933.22
58_20220829 15,2899.1562
58_20220829 16,2934.5496
58_20220829 17,2961.135
58_20220829 18,2849.0823
58_20220829 19,2797.349
58_20220829 20,2752.135
58_20220829 21,2779.4998
58_20220829 22,2787.8953
58_20220829 23,2730.3318
58_20220830 00,2789.835
58_20220830 01,2831.9338
58_20220830 02,2832.6155
58_20220830 03,2834.943
58_20220830 04,2828.8784
58_20220830 05,2804.544
58_20220830 06,2857.8403
58_20220830 07,2877.11
58_20220830 08,2836.6553
58_20220830 09,2876.7212
58_20220830 10,2898.346
58_20220830 11,2894.2322
58_20220830 12,2902.2979
58_20220830 13,2884.367
58_20220830 14,2911.6575
58_20220830 15,2889.6787
58_20220830 16,2865.5742
58_20220830 17,2906.2249
58_20220830 18,2804.0623
58_20220830 19,2824.95
58_20220830 20,2840.765
58_20220830 21,2851.783
58_20220830 22,2849.5657
58_20220830 23,2853.203
58_20220831 00,2825.5676
58_20220831 01,2839.0544
58_20220831 02,2832.9153
58_20220831 03,2834.839
58_20220831 04,2832.0166
58_20220831 05,2831.8281
58_20220831 06,2852.5032
58_20220831 07,2885.201
58_20220831 08,2879.975
58_20220831 09,2904.7168
58_20220831 10,2905.5808
58_20220831 11,2870.3237
58_20220831 12,2882.549
58_20220831 13,2850.2312
58_20220831 14,2851.582
58_20220831 15,2899.7805
58_20220831 16,2876.142
58_20220831 17,2846.8794
58_20220831 18,2762.5583
58_20220831 19,2785.5813
58_20220831 20,2782.5576
58_20220831 21,2806.0105
58_20220831 22,2813.377
58_20220831 23,2818.464
59_20220825 00,665.76526
59_20220825 01,672.5961
59_20220825 02,666.76373
59_20220825 03,657.8069
59_20220825 04,654.92993
59_20220825 05,830.3471
59_20220825 06,1520.0708
59_20220825 07,2563.5574
59_20220825 08,2901.6694
59_20220825 09,2834.0796
59_20220825 10,2753.7922
59_20220825 11,2653.581
59_20220825 12,2595.463
59_20220825 13,2709.5251
59_20220825 14,2748.8093
59_20220825 15,2720.6384
59_20220825 16,2731.2659
59_20220825 17,2657.0466
59_20220825 18,2145.4392
59_20220825 19,1722.8763
59_20220825 20,1276.0631
59_20220825 21,1022.3463
59_20220825 22,816.5362
59_20220825 23,756.61847
59_20220826 00,637.1968
59_20220826 01,675.9099
59_20220826 02,654.50946
59_20220826 03,670.6009
59_20220826 04,675.1407
59_20220826 05,849.1066
59_20220826 06,1419.1913
59_20220826 07,2482.6147
59_20220826 08,2946.7178
59_20220826 09,2819.976
59_20220826 10,2796.3518
59_20220826 11,3041.9932
59_20220826 12,3218.181
59_20220826 13,3252.0354
59_20220826 14,3269.893
59_20220826 15,3211.3706
59_20220826 16,3115.2935
59_20220826 17,3082.6375
59_20220826 18,2432.5364
59_20220826 19,1847.49
59_20220826 20,1240.6531
59_20220826 21,1035.7325
59_20220826 22,878.42017
59_20220826 23,778.4551
59_20220827 00,663.7128
59_20220827 01,650.5002
59_20220827 02,632.6188
59_20220827 03,676.74286
59_20220827 04,669.8833
59_20220827 05,820.7207
59_20220827 06,1535.9674
59_20220827 07,2377.6372
59_20220827 08,2730.0754
59_20220827 09,2683.6233
59_20220827 10,2659.072
59_20220827 11,2730.2546
59_20220827 12,2712.858
59_20220827 13,2788.9988
59_20220827 14,2888.583
59_20220827 15,2863.2368
59_20220827 16,2792.6936
59_20220827 17,2746.0474
59_20220827 18,2299.0803
59_20220827 19,1722.4281
59_20220827 20,1212.6615
59_20220827 21,1071.8892
59_20220827 22,854.3799
59_20220827 23,794.458
59_20220828 00,657.15564
59_20220828 01,690.96136
